,var1,var2,correlation,p_value,significant
50,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.09348118492696213,0.10436522995780796,False
51,MeanCorpuscularHemoglobin_Avg_acute,Hemoglobin_Avg_acute,0.37488902720917183,1.516549917557938e-11,False
52,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobin_Avg_preclinical,0.699888296270552,6.685535761442985e-46,False
53,MeanCorpuscularHemoglobin_Avg_acute,Hemoglobin_Avg_preclinical,0.49037404469686957,9.764474782868129e-20,False
54,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobin_Avg_chronic,0.710656623333336,6.96609088970402e-48,False
55,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.016335762510576293,0.7770246851581841,False
56,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,0.3042040414961676,6.593079419213194e-08,False
57,MeanCorpuscularHemoglobinConcentration_Avg_acute,Hemoglobin_Avg_chronic,-0.058712754628540975,0.3083636748489323,False
58,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobin_Avg_acute,-0.09348118492696213,0.10436522995780796,False
59,MeanCorpuscularHemoglobinConcentration_Avg_acute,Hemoglobin_Avg_acute,-0.03858881945915618,0.5033778120011201,False
60,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobin_Avg_preclinical,-0.2918533941473136,2.3122325522832798e-07,False
61,MeanCorpuscularHemoglobinConcentration_Avg_acute,Hemoglobin_Avg_preclinical,-0.2387533682887421,2.6730516283551853e-05,False
62,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobin_Avg_chronic,-0.22330711318271373,8.831481011215568e-05,False
63,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.246405131946602,1.4345988920773339e-05,False
64,Hemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,-0.05622746654285456,0.32932612447173837,False
65,Hemoglobin_Avg_acute,Hemoglobin_Avg_chronic,0.4495087265060747,1.7813393031149302e-16,False
66,Hemoglobin_Avg_acute,MeanCorpuscularHemoglobin_Avg_acute,0.37488902720917183,1.516549917557938e-11,False
67,Hemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.03858881945915618,0.5033778120011201,False
68,Hemoglobin_Avg_acute,MeanCorpuscularHemoglobin_Avg_preclinical,0.3608787603623502,9.46109016842167e-11,False
69,Hemoglobin_Avg_acute,Hemoglobin_Avg_preclinical,0.476938250252395,1.2892802937938346e-18,False
70,Hemoglobin_Avg_acute,MeanCorpuscularHemoglobin_Avg_chronic,0.3758538383535111,1.3325405208170248e-11,False
71,Hemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_chronic,-0.046237880063896994,0.4225759459544658,False
72,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,-0.11778233744122825,0.040473116095231146,False
73,MeanCorpuscularHemoglobin_Avg_preclinical,Hemoglobin_Avg_chronic,0.3028408983017712,7.594366488790305e-08,False
74,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_acute,0.699888296270552,6.685535761442985e-46,False
75,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.2918533941473136,2.3122325522832798e-07,False
76,MeanCorpuscularHemoglobin_Avg_preclinical,Hemoglobin_Avg_acute,0.3608787603623502,9.46109016842167e-11,False
77,MeanCorpuscularHemoglobin_Avg_preclinical,Hemoglobin_Avg_preclinical,0.6481400128591513,1.7177119642151162e-37,False
78,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_chronic,0.66853255595738,1.3278222196040558e-40,False
79,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_chronic,-0.03207571765904212,0.5780918910713659,False
80,Hemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,-0.043930751229014825,0.44611659117435554,False
81,Hemoglobin_Avg_preclinical,Hemoglobin_Avg_chronic,0.4021340970615065,3.3226458135527525e-13,False
82,Hemoglobin_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_acute,0.4903740446968696,9.764474782868129e-20,False
