experiment_id,trainset,sequence_id,label,loss,binary_threshold,roc_auc,sensitivity,specificity,PPV,NPV,accuracy,F1
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top10,top10,104713.04879537583,42,0.9356592047556692,0.8607594936708861,0.8916256157635468,0.8881739801827306,0.8649286232760707,0.8761925547172165,0.874251876246873
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top10,top10,104713.04879537583,100,0.9176606918840764,0.8688524590163934,0.8754863813229572,0.8746548513452771,0.8697167479880868,0.8721694201696752,0.8717440000000001
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top10,top10,104713.04879537583,365,0.8842175391844034,0.9493670886075949,0.6703601108033241,0.7422688891325804,0.9297733683493823,0.8098635997054595,0.8331410108469882
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top35,top35,99890.31169044526,42,0.9351115723923197,0.8851063829787233,0.8975609756097561,0.896269048870205,0.8865197334700154,0.8913336792942397,0.8906527415143602
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top35,top35,99890.31169044526,100,0.9184555754323197,0.9065934065934066,0.8410852713178294,0.8508554525103932,0.9000455788514129,0.873839338955618,0.8778405575947539
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top35,top35,99890.31169044526,365,0.8737808376362592,0.927710843373494,0.6638655462184874,0.7340382920772249,0.9018016778985009,0.7957881947959906,0.8195885509838997
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top25,top25,82694.57293065995,42,0.9434250764525994,0.8311111111111111,0.9311926605504587,0.9235404725765162,0.8464760280954057,0.881151885830785,0.8748913521692009
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top25,top25,82694.57293065995,100,0.912639405204461,0.9195402298850575,0.8178438661710037,0.8346584959081566,0.910431432240879,0.8686920480280306,0.8750457447241085
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top25,top25,82694.57293065995,365,0.8645152316038393,0.9240506329113924,0.6456043956043955,0.7227919375459021,0.8947419152730253,0.784827514257894,0.8111234908957706
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top20,top20,97730.95768105763,42,0.9409915103238654,0.8595744680851064,0.9310344827586207,0.9257269279393173,0.8689400164338538,0.8953044754218635,0.8914250932055087
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top20,top20,97730.95768105763,100,0.9174756241294332,0.9289617486338798,0.8235294117647058,0.8403605699331201,0.9205892921307941,0.8762455801992928,0.8824427480916032
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top20,top20,97730.95768105763,365,0.8579570071654724,0.8,0.8101983002832861,0.8082427017744706,0.802019068984857,0.8050991501416431,0.8041002277904328
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top30,top30,96493.38355403407,42,0.9466984039274859,0.8475336322869955,0.9289099526066351,0.922612437534703,0.8590071145002162,0.8882217924468153,0.8834808422964875
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top30,top30,96493.38355403407,100,0.9306366047745358,0.9080459770114943,0.8538461538461538,0.8613603958735218,0.902776479386744,0.880946065428824,0.8840872896311281
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top30,top30,96493.38355403407,365,0.8799932580482049,0.8470588235294118,0.8022922636103151,0.8107637208401898,0.8398913081836468,0.8246755435698634,0.828513963533252
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top38,top38,94216.5235299813,42,0.9450048614487118,0.8305785123966942,0.9558823529411765,0.9495623176323469,0.849443784425964,0.8932304326689353,0.8860940032414911
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top38,top38,94216.5235299813,100,0.9160608884746816,0.8810810810810811,0.8697318007662835,0.871193660024983,0.8797159436076838,0.8754064409236824,0.8761094750715624
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top38,top38,94216.5235299813,365,0.8763242894056847,0.8604651162790697,0.7805555555555556,0.7967936830771072,0.8483465562030471,0.8205103359173127,0.827406280088207
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top15,top15,84142.722377388,42,0.9373981421121251,0.8516949152542372,0.9230769230769231,0.9171639171639172,0.8615759050806205,0.8873859191655802,0.8832178468818659
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top15,top15,84142.722377388,100,0.8994107744107744,0.9166666666666666,0.8068181818181819,0.825938566552901,0.9063829787234042,0.8617424242424243,0.8689407540394973
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top15,top15,84142.722377388,365,0.8566899175649968,0.8554216867469879,0.706371191135734,0.7444596125359435,0.8300976585480644,0.780896438941361,0.7960926823207852
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top5,top5,98090.79915748457,42,0.9128007616409902,0.7752293577981652,0.9150943396226415,0.901287985510163,0.8028094153378892,0.8451618487104033,0.8335194490973387
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top5,top5,98090.79915748457,100,0.906791788856305,0.8387096774193549,0.8618181818181818,0.8585494716618636,0.8423526714056411,0.8502639296187684,0.8485136177535157
sxau4nof_734_extval_gr1,deriva,sxau4nof_734_gr1_top5,top5,98090.79915748457,365,0.861877233128588,0.8115942028985508,0.8005540166204986,0.8027318932655656,0.8094909474709752,0.8060741097595248,0.8071387219771227
