experiment_id,trainset,sequence_id,label,loss,binary_threshold,roc_auc,sensitivity,specificity,PPV,NPV,accuracy,F1
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top10,top10,88538.13783504043,42,0.8881580303405061,0.7532051282051282,0.9260450160771704,0.9105916945963792,0.7895749672679981,0.8396250721411493,0.8244544341852188
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top10,top10,88538.13783504043,100,0.9146730852915579,0.8583333333333333,0.8655352480417755,0.8645598194130926,0.8593463092177746,0.8619342906875544,0.8614353252028083
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top10,top10,88538.13783504043,365,0.8902077387562741,0.8972332015810277,0.7895266868076536,0.8099918070488128,0.8848284783869386,0.8433799441943406,0.8513834305603031
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top15,top15,91179.32373184389,42,0.8948307628876606,0.7543581616481775,0.9170731707317074,0.900957463506514,0.788734267268605,0.8357156661899424,0.8211661940066145
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top15,top15,91179.32373184389,100,0.9201765120632786,0.8466257668711656,0.8784676354029062,0.8744705429341547,0.851358781024191,0.8625467011370359,0.8603229113908414
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top15,top15,91179.32373184389,365,0.8899823905344177,0.8862745098039215,0.805247225025227,0.8198447183369267,0.8762471525950678,0.8457608674145742,0.8517663524033726
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top20,top20,98025.68836061737,42,0.9105661881977671,0.7790322580645161,0.9441786283891547,0.933136337165412,0.8103519458470125,0.8616054432268354,0.8491492132834044
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top20,top20,98025.68836061737,100,0.9336592785745329,0.8770833333333333,0.8891786179921773,0.8878217906171726,0.8785522781008714,0.8831309756627553,0.8824198932319669
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top20,top20,98025.68836061737,365,0.8914641343419711,0.8947368421052632,0.7961264016309888,0.8144259412999952,0.8832212368311411,0.8454316218681259,0.8526945495449433
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top25,top25,93835.59827236383,42,0.9138275398502017,0.7788617886178861,0.9354330708661417,0.9234470823972312,0.8087984590519628,0.8571474297420139,0.845014272716539
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top25,top25,93835.59827236383,100,0.9388427843803057,0.8842105263157894,0.8916129032258064,0.8908045977011494,0.8850613455575032,0.887911714770798,0.887495313724822
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top25,top25,93835.59827236383,365,0.8993238195575137,0.8754716981132076,0.8253807106598985,0.833710324699015,0.8689050211736238,0.850426204386553,0.8540808222377949
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top30,top30,90710.03465342688,42,0.9132815003980521,0.7668810289389068,0.932475884244373,0.9190751445086706,0.8,0.8496784565916399,0.8361086765994742
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top30,top30,90710.03465342688,100,0.9312725302490716,0.8630705394190872,0.8845144356955381,0.881983706539643,0.8659451967160678,0.8737924875573126,0.8724246310679078
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top30,top30,90710.03465342688,365,0.8955734052532833,0.8384615384615385,0.8363821138211383,0.8367216388685191,0.8381249314553403,0.8374218261413384,0.8375906851069479
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top35,top35,88645.1818224156,42,0.9155733679003093,0.7736757624398074,0.9400630914826499,0.9280998110926861,0.8059613372635673,0.8568694269612287,0.8438813438564904
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top35,top35,88645.1818224156,100,0.9356043543543543,0.86875,0.8854568854568855,0.8835107122698233,0.8709067462044194,0.8771034427284428,0.8760681854130588
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top35,top35,88645.1818224156,365,0.8953861422702304,0.89272030651341,0.8092369477911646,0.8239354110303985,0.8829484499735576,0.8509786271522872,0.856949783425096
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top38,top38,93712.0638095513,42,0.9159059558584874,0.7836538461538461,0.9224683544303798,0.9099710267825596,0.8100251162293592,0.8530611002921129,0.8421018212732565
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top38,top38,93712.0638095513,100,0.9363392033374784,0.8536082474226804,0.8975356679636836,0.8928278728647391,0.859768265784748,0.875571957693182,0.8727776835957366
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top38,top38,93712.0638095513,365,0.9043802688539531,0.8947368421052632,0.806060606060606,0.8218576032815704,0.8844942247112355,0.8503987240829346,0.8567501527183873
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top5,top5,83704.4275113025,42,0.8533148036584699,0.717741935483871,0.8760611205432938,0.8527483610690872,0.7563209967020887,0.7969015280135824,0.7794422678036415
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top5,top5,83704.4275113025,100,0.8813980556726876,0.776824034334764,0.8600269179004038,0.8473238194247551,0.7939666067629038,0.8184254761175839,0.8105438261299325
beA3o82D_1112_extval_gr1,deriva,beA3o82D_1112_gr1_top5,top5,83704.4275113025,365,0.8720199383294372,0.8878923766816144,0.7697768762677485,0.7940971897384167,0.8728772040204841,0.8288346264746814,0.838379565711243
