,var1,var2,correlation,p_value,significant
152,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_acute,0.30264375495751433,7.018940145767631e-08,False
153,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,0.06266431141787801,0.27528871964473467,False
154,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobin_Avg_acute,0.0003503514491494976,0.9951381193724365,False
155,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobin_Avg_preclinical,-0.05160239224013195,0.3691348440352943,False
156,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobin_Avg_chronic,0.006166434125513632,0.9145898836031288,False
157,MeanCorpuscularHemoglobinConcentration_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_acute,0.24896271801057224,1.0846964315556715e-05,False
158,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,-0.10136852437447737,0.07712583046582533,False
159,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.0003503514491494976,0.9951381193724365,False
160,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobin_Avg_preclinical,0.6841890193307485,1.9298202423278457e-43,False
161,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobin_Avg_chronic,0.7059004541986887,2.68270368978823e-47,False
162,MeanCorpuscularHemoglobin_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.08839450344531864,0.12345761441358984,False
163,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,-0.10744685281871985,0.06090248691826473,False
164,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_chronic,-0.05160239224013195,0.3691348440352943,False
165,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_acute,0.6841890193307485,1.9298202423278457e-43,False
166,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobin_Avg_chronic,0.6564446153584904,5.6313699762642275e-39,False
167,MeanCorpuscularHemoglobin_Avg_preclinical,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.29509214885937235,1.522918370177442e-07,False
168,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,-0.27499450340060455,1.075996240087883e-06,False
169,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.006166434125513632,0.9145898836031288,False
170,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobin_Avg_acute,0.7059004541986889,2.682703689788115e-47,False
171,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobin_Avg_preclinical,0.6564446153584903,5.6313699762643887e-39,False
172,MeanCorpuscularHemoglobin_Avg_chronic,MeanCorpuscularHemoglobinConcentration_Avg_acute,-0.2226505897709358,8.789037186896402e-05,False
173,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_preclinical,0.30264375495751433,7.018940145767631e-08,False
174,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobinConcentration_Avg_chronic,0.24896271801057224,1.0846964315556715e-05,False
175,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobin_Avg_acute,-0.08839450344531864,0.12345761441358984,False
176,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobin_Avg_preclinical,-0.2950921488593723,1.5229183701774533e-07,False
177,MeanCorpuscularHemoglobinConcentration_Avg_acute,MeanCorpuscularHemoglobin_Avg_chronic,-0.2226505897709358,8.789037186896402e-05,False
