experiment_id,experiment_label,fold,loss,binary_threshold,roc_auc,sensitivity,specificity,PPV,NPV,accuracy,F1
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,1,58979.0044649019,365,0.8836112605343376,0.8951048951048951,0.8164102564102564,0.8298037859797737,0.8861451270114361,0.8557575757575757,0.861218265004037
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,1,58979.0044649019,1000,0.8444651548099825,0.8,0.8415657036346691,0.8346946713341112,0.8079813886900501,0.8207828518173346,0.8169791567526412
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,2,56392.61745945116,42,0.8648869590226458,0.7963386727688787,0.7814207650273224,0.7846335813907644,0.7932544619056081,0.7888797188981005,0.7904427964129457
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,2,56392.61745945116,100,0.883033409703895,0.7926829268292683,0.8156956004756243,0.8113543599257885,0.797346525110207,0.8041892636524464,0.8019099730814085
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,2,56392.61745945116,365,0.8911079049282405,0.8974358974358975,0.7966436327739388,0.8152636298834187,0.8859394792399718,0.8470397651049182,0.8543785242662297
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,2,56392.61745945116,1000,0.8425662317121392,0.8666666666666667,0.7651245551601423,0.7867757915141074,0.8515975706363876,0.8158956109134046,0.8247911492436217
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,3,55284.39145288119,42,0.856349276619858,0.7493403693931399,0.8134228187919463,0.8006478443659867,0.7644358942782302,0.781381594092543,0.7741449207487523
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,3,55284.39145288119,100,0.8865337860496311,0.7852112676056338,0.8404761904761905,0.8311443986937385,0.7964598957671286,0.8128437290409121,0.8075251758863291
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,3,55284.39145288119,365,0.8821813269831985,0.891156462585034,0.8454452405322416,0.8522012997389868,0.8859427670845068,0.8683008515586378,0.8712436564636848
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,3,55284.39145288119,1000,0.9243069161993559,0.975609756097561,0.8467220683287165,0.864222160156406,0.9720010341261633,0.9111659122131388,0.9165441293148134
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,4,59846.17459740937,42,0.8419360346005007,0.6518324607329843,0.8885869565217391,0.8540272522228642,0.7184828998377987,0.7702097086273617,0.739355307217493
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,4,59846.17459740937,100,0.8626819737188443,0.735973597359736,0.8674846625766871,0.8474185080361264,0.7666603440686276,0.8017291299682116,0.7877741030831313
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,4,59846.17459740937,365,0.8768557687126152,0.8376623376623377,0.8464730290456431,0.845108326310925,0.8390801527736973,0.8420676833539904,0.8413688583375055
CWQJ9nlD_default_top200_gr1,Xgboost + time dependent,4,59846.17459740937,1000,0.8950567874526771,0.8604651162790697,0.8530232558139534,0.8541089566020313,0.85941893158388,0.8567441860465116,0.8572752548656164
XE0MhN5r_default_top100_gr1,random forest + time independent,0,101003.57070617228,42,0.9208342677730432,0.8681318681318682,0.8367346938775511,0.8417047184170472,0.8638573743922204,0.8524332810047096,0.8547140649149922
XE0MhN5r_default_top100_gr1,random forest + time independent,0,101003.57070617228,100,0.7513055863269504,0.7464788732394366,0.6629213483146068,0.6889148532203886,0.7233638404420653,0.7047001107770217,0.7165426097523927
XE0MhN5r_default_top100_gr1,random forest + time independent,0,101003.57070617228,365,0.665840220385675,0.7727272727272727,0.5393939393939393,0.6265356265356264,0.7035573122529644,0.656060606060606,0.6919945725915875
XE0MhN5r_default_top100_gr1,random forest + time independent,0,101003.57070617228,1000,0.7152892561983472,0.5454545454545454,0.8681818181818182,0.8053691275167785,0.6563573883161512,0.7068181818181818,0.6504065040650406
XE0MhN5r_default_top100_gr1,random forest + time independent,1,143873.2812718086,42,0.8135300372142478,0.9122807017543859,0.6363636363636364,0.7150000000000001,0.8788546255506607,0.7743221690590112,0.8016818500350386
XE0MhN5r_default_top100_gr1,random forest + time independent,1,143873.2812718086,100,0.716574074074074,0.8518518518518519,0.5125,0.6360179744210163,0.7757533286615277,0.6821759259259259,0.728280229566594
XE0MhN5r_default_top100_gr1,random forest + time independent,1,143873.2812718086,365,0.7346131584024695,0.6027397260273972,0.7605633802816901,0.7156930126002291,0.6568905182469588,0.6816515531545437,0.6543778801843319
XE0MhN5r_default_top100_gr1,random forest + time independent,1,143873.2812718086,1000,0.7838461538461539,0.8,0.7794871794871795,0.7839195979899498,0.7958115183246074,0.7897435897435898,0.7918781725888326
XE0MhN5r_default_top100_gr1,random forest + time independent,2,152239.15472426155,42,0.8976293103448276,0.8850574712643678,0.7916666666666666,0.8094612352168199,0.873217115689382,0.8383620689655172,0.8455730954015098
XE0MhN5r_default_top100_gr1,random forest + time independent,2,152239.15472426155,100,0.7613871635610766,0.7246376811594203,0.7023809523809523,0.7088607594936709,0.718369507676019,0.7135093167701863,0.7166624008190429
XE0MhN5r_default_top100_gr1,random forest + time independent,2,152239.15472426155,365,0.667962962962963,0.7638888888888888,0.5866666666666667,0.6488909863142992,0.713031735313977,0.6752777777777778,0.7017096198009696
XE0MhN5r_default_top100_gr1,random forest + time independent,2,152239.15472426155,1000,0.6757425742574258,0.7,0.6435643564356436,0.662605435801312,0.6820566631689402,0.6717821782178217,0.6807896003851709
XE0MhN5r_default_top100_gr1,random forest + time independent,3,145234.81649933793,42,0.834733893557423,0.8136645962732919,0.803921568627451,0.8058135327463514,0.8118312630672734,0.8087930824503715,0.8097200339352805
XE0MhN5r_default_top100_gr1,random forest + time independent,3,145234.81649933793,100,0.7490530303030303,0.803030303030303,0.6125,0.6745147947820553,0.7566682264857276,0.7077651515151515,0.7331834687878264
XE0MhN5r_default_top100_gr1,random forest + time independent,3,145234.81649933793,365,0.7282696177062373,0.7857142857142857,0.6056338028169015,0.6658141517476557,0.7386503067484663,0.6956740442655935,0.7208121827411168
XE0MhN5r_default_top100_gr1,random forest + time independent,3,145234.81649933793,1000,0.7426847662141779,0.7058823529411765,0.7692307692307692,0.753623188405797,0.723404255319149,0.7375565610859729,0.7289719626168224
XE0MhN5r_default_top100_gr1,random forest + time independent,4,119930.02110141581,42,0.814065180102916,0.9119496855345912,0.6,0.6951102588686482,0.8720292504570384,0.7559748427672957,0.7889009793253536
XE0MhN5r_default_top100_gr1,random forest + time independent,4,119930.02110141581,100,0.7811567164179104,0.6492537313432836,0.7875,0.7534098289673089,0.6918537944599246,0.7183768656716418,0.6974646758192202
XE0MhN5r_default_top100_gr1,random forest + time independent,4,119930.02110141581,365,0.7577211394302849,0.7536231884057971,0.6689655172413793,0.6948028013269444,0.7308364271675039,0.7112943528235882,0.7230186508126769
XE0MhN5r_default_top100_gr1,random forest + time independent,4,119930.02110141581,1000,0.677382319173364,0.6923076923076923,0.7412935323383085,0.7279678068410463,0.7066763954761036,0.7168006123230004,0.709690074539035
1aTxj7zc_default_top100_gr1,random forest + time dependent,0,72864.428913868,42,0.9371646183140039,0.9056603773584906,0.9174311926605505,0.9164477141355755,0.9067579127459368,0.9115457850095205,0.9110221138777642
1aTxj7zc_default_top100_gr1,random forest + time dependent,0,72864.428913868,100,0.9176229508196722,0.95,0.8442622950819672,0.8591549295774648,0.9440879926672777,0.8971311475409836,0.9022966134682755
1aTxj7zc_default_top100_gr1,random forest + time dependent,0,72864.428913868,365,0.8235827664399094,0.9333333333333333,0.7346938775510203,0.778660612939841,0.9168081494057725,0.8340136054421768,0.849009900990099
1aTxj7zc_default_top100_gr1,random forest + time dependent,0,72864.428913868,1000,0.8621794871794871,1.0,0.6987179487179487,0.7684729064039408,1.0,0.8493589743589743,0.8690807799442897
1aTxj7zc_default_top100_gr1,random forest + time dependent,1,95341.11907234028,42,0.9254162419300034,0.8888888888888888,0.8990825688073394,0.8980432543769309,0.8900100908173562,0.8939857288481141,0.8934426229508196
1aTxj7zc_default_top100_gr1,random forest + time dependent,1,95341.11907234028,100,0.923731884057971,0.9375,0.8782608695652174,0.8850692662904054,0.9335644136337378,0.9078804347826087,0.9105304829770389
1aTxj7zc_default_top100_gr1,random forest + time dependent,1,95341.11907234028,365,0.8624727668845316,0.8518518518518519,0.7867647058823529,0.7997954487343392,0.8415380133993592,0.8193082788671024,0.825003296848213
1aTxj7zc_default_top100_gr1,random forest + time dependent,1,95341.11907234028,1000,0.7908704883227176,0.6666666666666666,0.9490445859872612,0.9289940828402367,0.7400662251655629,0.8078556263269638,0.7762669962917181
1aTxj7zc_default_top100_gr1,random forest + time dependent,2,54915.45348661283,42,0.8991683991683992,0.8269230769230769,0.9279279279279279,0.9198304104837155,0.8428009441384735,0.8774255024255024,0.8709059392391205
1aTxj7zc_default_top100_gr1,random forest + time dependent,2,54915.45348661283,100,0.9083333333333333,0.825,0.926829268292683,0.9185336048879837,0.8411732152739346,0.8759146341463415,0.8692579505300353
1aTxj7zc_default_top100_gr1,random forest + time dependent,2,54915.45348661283,365,0.8819444444444444,0.8421052631578947,0.9027777777777778,0.8964980544747082,0.8511371467953136,0.8724415204678362,0.8684508104033171
1aTxj7zc_default_top100_gr1,random forest + time dependent,2,54915.45348661283,1000,0.950632911392405,1.0,0.8734177215189873,0.8876404494382022,1.0,0.9367088607594937,0.9404761904761905
1aTxj7zc_default_top100_gr1,random forest + time dependent,3,49478.98459777441,42,0.8943635684957073,0.851063829787234,0.9122807017543859,0.9065606361829025,0.8596552937038341,0.88167226577081,0.8779360800924143
1aTxj7zc_default_top100_gr1,random forest + time dependent,3,49478.98459777441,100,0.896780303030303,0.8787878787878788,0.8984375,0.8964018353054818,0.8811237520315766,0.8886126893939394,0.88750747160789
1aTxj7zc_default_top100_gr1,random forest + time dependent,3,49478.98459777441,365,0.8489361702127659,0.8,0.9290780141843972,0.9185667752442996,0.8228643216080403,0.8645390070921986,0.8551933282789993
1aTxj7zc_default_top100_gr1,random forest + time dependent,3,49478.98459777441,1000,0.48945147679324896,0.3333333333333333,0.9556962025316456,0.88268156424581,0.5890767230169051,0.6445147679324894,0.48392036753445633
1aTxj7zc_default_top100_gr1,random forest + time dependent,4,76655.84764509744,42,0.9200069408294291,0.9411764705882353,0.8053097345132744,0.8285976168652611,0.9319277108433734,0.8732431025507548,0.8813063611991225
1aTxj7zc_default_top100_gr1,random forest + time dependent,4,76655.84764509744,100,0.9210069444444444,0.8888888888888888,0.890625,0.8904347826086957,0.8890814558058925,0.8897569444444444,0.8896611642050392
1aTxj7zc_default_top100_gr1,random forest + time dependent,4,76655.84764509744,365,0.905989110707804,0.8947368421052632,0.8551724137931034,0.8606843575418993,0.890400604686319,0.8749546279491833,0.8773803167823455
1aTxj7zc_default_top100_gr1,random forest + time dependent,4,76655.84764509744,1000,0.871308016877637,1.0,0.6518987341772151,0.7417840375586854,1.0,0.8259493670886076,0.8517520215633422
FAbyiLmG_default_top100_gr1,Adaboost + time independent,0,106747.62491150372,42,0.8447817047817048,0.8338461538461538,0.7297297297297297,0.7552157866988024,0.8145363408521302,0.7817879417879418,0.7925855663583906
FAbyiLmG_default_top100_gr1,Adaboost + time independent,0,106747.62491150372,100,0.6663478399489877,0.7967479674796748,0.46405228758169936,0.5978468899521531,0.6954132823698042,0.6304001275306871,0.683113510558327
FAbyiLmG_default_top100_gr1,Adaboost + time independent,0,106747.62491150372,365,0.6132805247849497,0.8495575221238938,0.36363636363636365,0.5717379534380076,0.7073552425665102,0.6065969428801288,0.683495145631068
FAbyiLmG_default_top100_gr1,Adaboost + time independent,0,106747.62491150372,1000,0.5569573283858998,0.5,0.8103896103896104,0.7250470809792844,0.6184340931615461,0.6551948051948052,0.5918524212144505
FAbyiLmG_default_top100_gr1,Adaboost + time independent,1,126915.74460194152,42,0.8446078431372549,0.7558823529411764,0.8115942028985508,0.800478490497901,0.7687648887632738,0.7837382779198636,0.7775414903645891
FAbyiLmG_default_top100_gr1,Adaboost + time independent,1,126915.74460194152,100,0.6604546385418801,0.8599221789883269,0.4078947368421053,0.5922217129156236,0.7443707371764927,0.6339084579152161,0.7013968638423151
FAbyiLmG_default_top100_gr1,Adaboost + time independent,1,126915.74460194152,365,0.5690317974627932,0.9694656488549618,0.2086330935251799,0.550572310763185,0.8723306544202065,0.5890493711900708,0.70229949077021
FAbyiLmG_default_top100_gr1,Adaboost + time independent,1,126915.74460194152,1000,0.6016666666666667,0.84,0.41145833333333337,0.5880122502552136,0.7200145825738242,0.6257291666666667,0.6917731834948957
FAbyiLmG_default_top100_gr1,Adaboost + time independent,2,102433.19279952206,42,0.7908125765618621,0.7774193548387097,0.6835443037974683,0.7107021538691254,0.7543598756252535,0.730481829318089,0.7425651826283666
FAbyiLmG_default_top100_gr1,Adaboost + time independent,2,102433.19279952206,100,0.6987095183297715,0.8181818181818182,0.5379746835443038,0.6391011235955056,0.7474020783373302,0.678078250863061,0.7176381529144588
FAbyiLmG_default_top100_gr1,Adaboost + time independent,2,102433.19279952206,365,0.7047619047619047,0.9142857142857143,0.4225352112676056,0.6128945238737523,0.831353919239905,0.6684104627766599,0.7338501291989664
FAbyiLmG_default_top100_gr1,Adaboost + time independent,2,102433.19279952206,1000,0.5672380952380952,0.9285714285714286,0.28,0.5632582322357019,0.7967479674796749,0.6042857142857143,0.7011866235167207
FAbyiLmG_default_top100_gr1,Adaboost + time independent,3,85548.30305149929,42,0.8140811011904762,0.8035714285714286,0.75,0.7627118644067796,0.7924528301886793,0.7767857142857143,0.782608695652174
FAbyiLmG_default_top100_gr1,Adaboost + time independent,3,85548.30305149929,100,0.7052304857052789,0.7470355731225297,0.6196319018404908,0.6626158776590023,0.7101014311518689,0.6833337374815103,0.7022979072630283
FAbyiLmG_default_top100_gr1,Adaboost + time independent,3,85548.30305149929,365,0.6757225093984962,0.7410714285714286,0.5723684210526316,0.634097305991154,0.6885245901639345,0.6567199248120301,0.6834236186348862
FAbyiLmG_default_top100_gr1,Adaboost + time independent,3,85548.30305149929,1000,0.6327292110874201,0.5714285714285714,0.7288557213930349,0.6781948544917756,0.6297206017807798,0.6501421464108031,0.6202507232401157
FAbyiLmG_default_top100_gr1,Adaboost + time independent,4,119538.23289169553,42,0.918375748502994,0.8233532934131736,0.9,0.8916990920881972,0.835928809788654,0.8616766467065868,0.8561643835616439
FAbyiLmG_default_top100_gr1,Adaboost + time independent,4,119538.23289169553,100,0.7345328282828282,0.8333333333333334,0.5866666666666667,0.6684491978609627,0.7787610619469026,0.71,0.741839762611276
FAbyiLmG_default_top100_gr1,Adaboost + time independent,4,119538.23289169553,365,0.6852426294068459,0.8015267175572519,0.5088339222614842,0.6200442367081213,0.7193959270841278,0.655180319909368,0.6992011482758216
FAbyiLmG_default_top100_gr1,Adaboost + time independent,4,119538.23289169553,1000,0.7357930449533503,0.7142857142857143,0.7480916030534351,0.7392776523702032,0.7236286919831224,0.7311886586695747,0.7265668330560177
25m9QoAi_default_top250_gr1,Adaboost + time dependent,0,55840.86085201697,42,0.7914797457876044,0.5639269406392694,0.9152046783625731,0.869288713262534,0.677288356651648,0.7395658095009212,0.6840775472523201
25m9QoAi_default_top250_gr1,Adaboost + time dependent,0,55840.86085201697,100,0.8175321190567731,0.6601307189542484,0.866421568627451,0.8317035512094699,0.7182526244497123,0.7632761437908497,0.7360510134365748
25m9QoAi_default_top250_gr1,Adaboost + time dependent,0,55840.86085201697,365,0.8822854291417166,0.85,0.8473053892215568,0.8477157360406091,0.8495947163014109,0.8486526946107784,0.8488563312901779
25m9QoAi_default_top250_gr1,Adaboost + time dependent,0,55840.86085201697,1000,0.8714408207918158,0.9032258064516129,0.7983501374885427,0.8174909013059303,0.8918874281561736,0.8507879719700777,0.8582224781918555
25m9QoAi_default_top250_gr1,Adaboost + time dependent,1,53827.74613734249,42,0.7844501020415128,0.49760765550239233,0.9329529243937232,0.8812600481100487,0.6499850207569511,0.7152802899480578,0.6360606536495139
25m9QoAi_default_top250_gr1,Adaboost + time dependent,1,53827.74613734249,100,0.813790709781917,0.5870307167235495,0.8995157384987893,0.8538442584033992,0.6853531458074265,0.7432732276111693,0.6957339333854052
25m9QoAi_default_top250_gr1,Adaboost + time dependent,1,53827.74613734249,365,0.8792799017349915,0.7777777777777778,0.873253493013972,0.8598749540272159,0.7971454600668084,0.8255156353958749,0.8167685589519652
25m9QoAi_default_top250_gr1,Adaboost + time dependent,1,53827.74613734249,1000,0.8140958491554278,0.6428571428571429,0.8551787351054079,0.8161416341118777,0.705405843279149,0.7490179389812754,0.719208936092291
25m9QoAi_default_top250_gr1,Adaboost + time dependent,2,65528.48948177091,42,0.7831096019169415,0.518348623853211,0.9105339105339105,0.8528069697794718,0.654032131531026,0.7144412671935607,0.6447865162063243
25m9QoAi_default_top250_gr1,Adaboost + time dependent,2,65528.48948177091,100,0.7979550054672778,0.5377358490566038,0.9235511713933415,0.8755279456050303,0.6664316352312122,0.7306435102249726,0.6662631066911685
25m9QoAi_default_top250_gr1,Adaboost + time dependent,2,65528.48948177091,365,0.8454351140239206,0.7165354330708661,0.8582834331337326,0.8348776736009376,0.7517275555433197,0.7874094331022994,0.771192963166575
25m9QoAi_default_top250_gr1,Adaboost + time dependent,2,65528.48948177091,1000,0.8635222381635581,0.8048780487804879,0.8161764705882353,0.8140758207872302,0.8070579890051428,0.8105272596843616,0.8094508071061411
25m9QoAi_default_top250_gr1,Adaboost + time dependent,3,69686.05668697794,42,0.7614559340526124,0.4977168949771689,0.9203539823008849,0.8620520716685329,0.6469351815031528,0.709035438639027,0.6310746765723069
25m9QoAi_default_top250_gr1,Adaboost + time dependent,3,69686.05668697794,100,0.8097424025801302,0.6061643835616438,0.8847087378640777,0.8401963269350415,0.6919656208147503,0.7454365607128608,0.7042462988536827
25m9QoAi_default_top250_gr1,Adaboost + time dependent,3,69686.05668697794,365,0.841919191919192,0.7380952380952381,0.8222222222222222,0.8058925476603119,0.7584187408491948,0.7801587301587302,0.7705053852526926
25m9QoAi_default_top250_gr1,Adaboost + time dependent,3,69686.05668697794,1000,0.8240125464684014,0.7,0.7760223048327137,0.7575940454636894,0.7211953705303161,0.7380111524163568,0.7276591633658583
25m9QoAi_default_top250_gr1,Adaboost + time dependent,4,47678.27093417094,42,0.7944475874636252,0.5183585313174947,0.9015918958031838,0.8404451561898197,0.6518002811032625,0.7099752135603392,0.6412286348952262
25m9QoAi_default_top250_gr1,Adaboost + time dependent,4,47678.27093417094,100,0.7861989653476514,0.5259938837920489,0.9032648125755743,0.8446592717512648,0.6558366939273038,0.7146293481838116,0.6482830598428103
25m9QoAi_default_top250_gr1,Adaboost + time dependent,4,47678.27093417094,365,0.866511234336742,0.7735849056603774,0.8377862595419847,0.8266574319904575,0.7872441211300965,0.8056855826011811,0.7992410855452837
25m9QoAi_default_top250_gr1,Adaboost + time dependent,4,47678.27093417094,1000,0.8522900279116976,0.8214285714285714,0.8019538188277087,0.8057370418766723,0.8178818658213107,0.81169119512814,0.8135071462227108
YR1DQb9A_default_top100_gr1,GBM + time independent,0,109574.9189376131,42,0.8629695061064598,0.8844765342960289,0.7340425531914894,0.7688198965114339,0.8640206138962977,0.8092595437437591,0.8226028253531693
YR1DQb9A_default_top100_gr1,GBM + time independent,0,109574.9189376131,100,0.7972930138202104,0.8200836820083682,0.6818181818181819,0.72046783625731,0.7912160670933569,0.750950931913275,0.7670550564795875
YR1DQb9A_default_top100_gr1,GBM + time independent,0,109574.9189376131,365,0.7065830721003135,0.9090909090909091,0.4291187739463601,0.6142621793363144,0.8251841929002008,0.6691048415186346,0.7331460674157303
YR1DQb9A_default_top100_gr1,GBM + time independent,0,109574.9189376131,1000,0.856878612716763,0.88,0.7023121387283238,0.7472268577598901,0.8540700126528891,0.7911560693641619,0.8081966342835908
YR1DQb9A_default_top100_gr1,GBM + time independent,1,121147.62707619843,42,0.8164456444056223,0.8365758754863813,0.7040816326530612,0.7387021000596011,0.8116160922696691,0.7703287540697212,0.7845984844253292
YR1DQb9A_default_top100_gr1,GBM + time independent,1,121147.62707619843,100,0.7609852216748769,0.7285714285714285,0.6896551724137931,0.701280227596017,0.7175807278318811,0.7091133004926109,0.7146653781106548
YR1DQb9A_default_top100_gr1,GBM + time independent,1,121147.62707619843,365,0.7253036437246962,0.8736842105263158,0.5076923076923077,0.6395969176052163,0.8007662835249043,0.6906882591093118,0.7385352498288843
YR1DQb9A_default_top100_gr1,GBM + time independent,1,121147.62707619843,1000,0.7421089548749124,0.6923076923076923,0.7234042553191489,0.714527027027027,0.7015873015873015,0.7078559738134206,0.7032418952618454
YR1DQb9A_default_top100_gr1,GBM + time independent,2,158739.61539519933,42,0.7945028592510608,0.8525179856115108,0.6923076923076923,0.734796088719294,0.8243822075782538,0.7724128389596016,0.7892916613295761
YR1DQb9A_default_top100_gr1,GBM + time independent,2,158739.61539519933,100,0.7687192536047498,0.8133333333333334,0.6259541984732824,0.6849819989713697,0.7702905811623246,0.7196437659033079,0.7436601368014516
YR1DQb9A_default_top100_gr1,GBM + time independent,2,158739.61539519933,365,0.7075324675324676,0.768,0.5627705627705628,0.637223068302635,0.7080918558542856,0.6653852813852814,0.6965261637037503
YR1DQb9A_default_top100_gr1,GBM + time independent,2,158739.61539519933,1000,0.7933063271604938,0.90625,0.6790123456790124,0.7384470292360892,0.8786819770344483,0.7926311728395061,0.8137883249610254
YR1DQb9A_default_top100_gr1,GBM + time independent,3,116277.56958202091,42,0.8680546519193234,0.8339622641509434,0.7931034482758621,0.801225153144143,0.8268891602224936,0.8135328562134028,0.8172660035705177
YR1DQb9A_default_top100_gr1,GBM + time independent,3,116277.56958202091,100,0.7918800539083557,0.8726415094339622,0.5928571428571429,0.681866048862679,0.8231661676646707,0.7327493261455525,0.7655474107353984
YR1DQb9A_default_top100_gr1,GBM + time independent,3,116277.56958202091,365,0.7431349206349206,0.8,0.6071428571428572,0.6706586826347306,0.752212389380531,0.7035714285714286,0.7296416938110749
YR1DQb9A_default_top100_gr1,GBM + time independent,3,116277.56958202091,1000,0.8124266040354436,0.7931034482758621,0.6811145510835913,0.7132296466973885,0.76701130079346,0.7371089996797267,0.751048880351817
YR1DQb9A_default_top100_gr1,GBM + time independent,4,146038.32107013057,42,0.833770893497856,0.6552901023890785,0.858974358974359,0.8229023572723777,0.7136209967646951,0.7571322306817188,0.7295934523664531
