experiment_id,trainset,sequence_id,label,loss,binary_threshold,roc_auc,sensitivity,specificity,PPV,NPV,accuracy,F1
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top10,top10,47477.7993702931,42,0.9711726339543716,0.8994413407821229,0.9359605911330049,0.933533276206798,0.9029842820730671,0.9177009659575639,0.9161702664442793
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top10,top10,47477.7993702931,100,0.9682921245421245,0.9131944444444444,0.9084249084249084,0.9088596058177952,0.9127784380631062,0.9108096764346765,0.9110218686359224
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top10,top10,47477.7993702931,365,0.958284696197088,0.8841463414634146,0.8765743073047859,0.8775018673495831,0.8832624003714308,0.8803603243841003,0.8808115738013451
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top35,top35,35153.825399800706,42,0.9854769086748493,0.907608695652174,0.9617224880382775,0.95953264604811,0.9123516787132744,0.9346655918452258,0.9328486857051222
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top35,top35,35153.825399800706,100,0.9735943847503665,0.9591836734693877,0.872791519434629,0.8829074012612015,0.95532401925961,0.9159875964520083,0.9194663348541408
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top35,top35,35153.825399800706,365,0.9739102394981385,0.9216867469879518,0.902676399026764,0.904492038605929,0.920169134455916,0.9121815730073579,0.9130084428925075
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top25,top25,37970.37616903055,42,0.9826343167803084,0.8773841961852861,0.9856459330143541,0.9839032734396702,0.8893620525368497,0.93151506459982,0.9275957602238426
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top25,top25,37970.37616903055,100,0.9760577990061272,0.9421768707482994,0.8971631205673759,0.9015927977839334,0.9394513488936042,0.9196699956578376,0.9214381767994905
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top25,top25,37970.37616903055,365,0.9709968815425384,0.8862275449101796,0.9193154034229829,0.916554366094817,0.8898714623811347,0.9027714741665813,0.901135873044229
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top20,top20,37811.897856845215,42,0.9791663950562559,0.896457765667575,0.9521531100478469,0.9493310875177755,0.9019203457857363,0.9243054378577109,0.9221371384124344
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top20,top20,37811.897856845215,100,0.9721860375355816,0.935374149659864,0.9113475177304965,0.9134275618374558,0.9337831825596916,0.9233608336951802,0.9242705949656751
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top20,top20,37811.897856845215,365,0.9691082382911438,0.9041916167664671,0.9070904645476773,0.906820350928713,0.9044685479044102,0.9056410406570722,0.9055040760072723
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top30,top30,35265.72842441353,42,0.9839732368615552,0.926829268292683,0.9473684210526316,0.9462647444298821,0.928301886792453,0.9370988446726574,0.9364461738002594
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top30,top30,35265.72842441353,100,0.9763789902377673,0.9593220338983051,0.8798586572438163,0.8887027152986607,0.9558105945270718,0.9195903455710607,0.9226630722794406
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top30,top30,35265.72842441353,365,0.9725366784678818,0.9221556886227545,0.8856447688564477,0.8896729123033889,0.9192058187536859,0.9039002287396012,0.9056231220489341
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top38,top38,33083.34650678258,42,0.9855185909980431,0.9205479452054794,0.9523809523809523,0.9508152540088937,0.9229991149323555,0.9364644487932159,0.9354368288479384
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top38,top38,33083.34650678258,100,0.9773585362311825,0.952054794520548,0.88339222614841,0.8908843845544107,0.9485200488552793,0.917723510334479,0.9204544125045335
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top38,top38,33083.34650678258,365,0.975920177383592,0.9333333333333333,0.9024390243902439,0.9053627760252367,0.9312080536912751,0.9178861788617887,0.9191353082465973
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top15,top15,38922.16945362345,42,0.9769115561505122,0.9002770083102493,0.9473684210526316,0.9447674418604651,0.9047619047619047,0.9238227146814404,0.9219858156028369
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top15,top15,38922.16945362345,100,0.9738546798029556,0.9344827586206896,0.8857142857142857,0.8910286519492719,0.9311237700673226,0.9100985221674877,0.9122385188747295
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top15,top15,38922.16945362345,365,0.9678162285850136,0.9820359281437125,0.8114143920595533,0.8389012997562957,0.9783403203267763,0.896725160101633,0.9048430708149365
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top5,top5,59623.37611933296,42,0.9621622385928199,0.83008356545961,0.9593908629441624,0.9533599662217025,0.8495392397455802,0.8947372142018862,0.8874611680939676
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top5,top5,59623.37611933296,100,0.9635327635327635,0.9125874125874126,0.9111111111111111,0.9112421444642719,0.9124581744611314,0.9118492618492618,0.9119142823867387
lKesaFNR_31_extval_gr1,deriva,lKesaFNR_31_gr1_top5,top5,59623.37611933296,365,0.9543077475452317,0.901840490797546,0.8524173027989822,0.8593677947192265,0.8967368991509698,0.8771288967982641,0.8800920142591634
