experiment_id,trainset,sequence_id,label,loss,binary_threshold,roc_auc,sensitivity,specificity,PPV,NPV,accuracy,F1
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top10,top10,76970.11177959855,42,0.9099056603773584,0.8226415094339623,0.8823529411764706,0.8748819641170916,0.8326351068286553,0.8524972253052164,0.8479578995538268
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top10,top10,76970.11177959855,100,0.8987995533221664,0.9195979899497487,0.7814814814814814,0.8079998691763013,0.9067135977887667,0.850539735715615,0.8601944620955597
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top10,top10,76970.11177959855,365,0.8630488559059987,0.8690476190476191,0.7272727272727273,0.7611374407582938,0.8474148802017655,0.7981601731601732,0.8115209701869631
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top35,top35,89419.26051639467,42,0.9373299757370781,0.8171641791044776,0.9507389162561576,0.9431444512803105,0.8387086312853691,0.8839515476803176,0.8756462906609154
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top35,top35,89419.26051639467,100,0.9114972185624359,0.9033816425120773,0.8409090909090909,0.850263511418828,0.8969434359995315,0.8721453667105841,0.8760180995475112
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top35,top35,89419.26051639467,365,0.8733449985418489,0.9666666666666667,0.6850393700787402,0.754249436821626,0.9535988308366825,0.8258530183727034,0.8473484412745887
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top25,top25,89109.40099316377,42,0.9224491289708681,0.7992424242424242,0.9516908212560387,0.943001489733791,0.8257990758824368,0.8754666227492314,0.865190907740306
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top25,top25,89109.40099316377,100,0.9054244321760717,0.883248730964467,0.8576642335766423,0.8612149785942667,0.8801832804152327,0.8704564822705547,0.8720927042080906
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top25,top25,89109.40099316377,365,0.8679855028692238,0.9186046511627907,0.6805194805194805,0.7419559436977046,0.8931700162524279,0.7995620658411355,0.8208844446243742
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top20,top20,96996.68326826232,42,0.9155513943199134,0.8118081180811808,0.9203980099502488,0.91070104621468,0.8302421090981353,0.8661030640157148,0.8584157550933251
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top20,top20,96996.68326826232,100,0.9023560113876927,0.9077669902912622,0.8157894736842105,0.8313055685540477,0.8984243106359032,0.8617782319877363,0.8678553981436249
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top20,top20,96996.68326826232,365,0.853904462242563,0.9130434782608695,0.6631578947368422,0.7305016477480777,0.8840756558877364,0.7881006864988558,0.8116354759967452
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top30,top30,91502.74999132441,42,0.9245936511399586,0.8127340823970037,0.9466019417475728,0.9383488318394593,0.8348432614447205,0.8796680120722883,0.8710359408033826
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top30,top30,91502.74999132441,100,0.9144407954752781,0.916256157635468,0.8444444444444444,0.8548667143294864,0.9097770963557024,0.8803503010399563,0.8844975166437705
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top30,top30,91502.74999132441,365,0.8672544732754156,0.945054945054945,0.675392670157068,0.7443356896864237,0.9247676067433432,0.8102238076060065,0.8327714263986412
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top38,top38,98061.48551734573,42,0.9341288574176065,0.8136200716845878,0.9560975609756097,0.9488031643762997,0.8368633692458374,0.8848588163300988,0.8760271458288231
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top38,top38,98061.48551734573,100,0.9061381516382813,0.8930232558139535,0.8364312267657993,0.8451921188715061,0.8866060628276089,0.8647272412898763,0.8684495935027702
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top38,top38,98061.48551734573,365,0.857475307806792,0.8421052631578947,0.7634961439588689,0.7807325639739086,0.8286343612334801,0.8028007035583817,0.810258413070364
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top15,top15,91189.15446698801,42,0.918721137413185,0.8164794007490637,0.912621359223301,0.9033270306151185,0.8325758832310499,0.8645503799861823,0.8577103785476909
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top15,top15,91189.15446698801,100,0.9079601990049752,0.9104477611940298,0.8272058823529411,0.8404842713135099,0.9023163943257317,0.8688268217734855,0.8740682207296193
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top15,top15,91189.15446698801,365,0.8641297986891386,0.898876404494382,0.7317708333333333,0.7701757464838167,0.8785877393290005,0.8153236189138576,0.8295640198209632
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top5,top5,86062.2782150045,42,0.86428149024246,0.7677902621722846,0.8736842105263158,0.8587239296265268,0.7900253110406046,0.8207372363493002,0.8107151777537258
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top5,top5,86062.2782150045,100,0.8654822335025382,0.8883248730964467,0.7692307692307692,0.7937892533147244,0.87322695035461,0.8287778211636079,0.8384005896443707
zLCPym1l_374_extval_gr1,deriva,zLCPym1l_374_gr1_top5,top5,86062.2782150045,365,0.8358951175406871,0.9240506329113924,0.6322751322751323,0.7153337653920934,0.8927608870395763,0.7781628825932624,0.8064058915498926
