experiment_id,trainset,sequence_id,label,loss,binary_threshold,roc_auc,sensitivity,specificity,PPV,NPV,accuracy,F1
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top10,top10,90813.4685298765,42,0.907438214965613,0.7571189279731994,0.9300341296928327,0.9154066542479842,0.7929252927486079,0.843576528833016,0.8287726203904623
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top10,top10,90813.4685298765,100,0.924023490438187,0.8646288209606987,0.8662068965517241,0.8659954272063126,0.8648421103273257,0.8654178587562114,0.8653115845057687
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top10,top10,90813.4685298765,365,0.8791449320774887,0.8458149779735683,0.7907949790794979,0.8017051609070898,0.8368377935554342,0.8183049785265331,0.8231695831950561
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top35,top35,87142.12842657123,42,0.9253024554570688,0.821917808219178,0.8986928104575164,0.8902681472142754,0.834615224712094,0.8603053093383473,0.8547287074323223
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top35,top35,87142.12842657123,100,0.9392752640593777,0.9292035398230089,0.8360215053763441,0.8499989119317564,0.9219286969752617,0.8826125225996765,0.8878382525088363
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top35,top35,87142.12842657123,365,0.8962129237288137,0.885593220338983,0.8104166666666667,0.8236723701927814,0.8762933832232446,0.8480049435028248,0.8535112048869301
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top25,top25,84815.38273765561,42,0.9234878834570669,0.788135593220339,0.9421487603305785,0.9316168556999751,0.8164107543849003,0.8651421767754588,0.8538908069962439
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top25,top25,84815.38273765561,100,0.9429824561403509,0.9251101321585903,0.844804318488529,0.8563409735024627,0.9185709022036341,0.8849572253235596,0.889398208743663
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top25,top25,84815.38273765561,365,0.9097513159308197,0.9094827586206896,0.7777777777777778,0.803639441388066,0.8957528957528957,0.8436302681992337,0.8532913951920916
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top20,top20,82177.34725116604,42,0.92317517941478,0.7777777777777778,0.9384359400998337,0.9266519823788547,0.8085377508760752,0.8581068589388057,0.8457131369986934
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top20,top20,82177.34725116604,100,0.9402657099446857,0.8903508771929824,0.8755074424898511,0.8773283116852737,0.8886987848738787,0.8829291598414168,0.8837916255504662
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top20,top20,82177.34725116604,365,0.8978170759179996,0.9,0.7792746113989637,0.8030513176144243,0.8862698880377137,0.8396373056994819,0.8487661861715122
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top30,top30,88839.02370694256,42,0.9215125699628147,0.7794612794612794,0.9380097879282219,0.9263294287364838,0.8096422213425055,0.8587355336947506,0.8465726988141915
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top30,top30,88839.02370694256,100,0.9358355740004677,0.8879120879120879,0.8723404255319149,0.8742978174785893,0.8861390841725252,0.8801262567220014,0.8810523629445748
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top30,top30,88839.02370694256,365,0.901106669692262,0.902542372881356,0.7929969104016478,0.8134343327079868,0.8905529445781244,0.8477696416415019,0.8556747308213439
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top38,top38,87746.06523087794,42,0.9267974501452629,0.7747440273037542,0.9487603305785124,0.9379652774932044,0.8081321596063658,0.8617521789411333,0.8485771572804256
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top38,top38,87746.06523087794,100,0.9339857140293257,0.8785871964679912,0.8821138211382114,0.8816966094826422,0.8790138691418301,0.8803505088031013,0.880139156699613
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top38,top38,87746.06523087794,365,0.9017192236348007,0.8869565217391304,0.8168574401664932,0.8288545771253657,0.8784349213763039,0.8519069809528118,0.856921805950773
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top15,top15,84128.32640385476,42,0.914340487481442,0.773109243697479,0.9245283018867925,0.9110612855007474,0.802946846598733,0.8488187727921357,0.8364353718157646
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top15,top15,84128.32640385476,100,0.9253923182648884,0.8704103671706264,0.8643356643356643,0.8651548088009223,0.8696183373146849,0.8673730157531454,0.8677746306661185
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top15,top15,84128.32640385476,365,0.887825484764543,0.9298245614035088,0.7336842105263157,0.7773540627750073,0.9127018769096464,0.8317543859649122,0.8467806358843266
HDQAuzN8_528_extval_gr1,deriva,HDQAuzN8_528_gr1_top5,top5,57925.176791188635,42,0.8632543183334569,0.7021276595744681,0.8989547038327526,0.8741923573933911,0.7511149653121902,0.8005411817036103,0.7787690663158328
